wav,label
BDFA0196-reverberacion_MediumLow-air_phone_office_hhp_0.wav,reverberacion_MediumLow
AAFA0020-clipping_5_10_percent-0.0904-5124.wav,clipping_5_10_percent
aage3781-clipping_5_10_percent-0.0914-4350.wav,clipping_5_10_percent
AAFA0020-limpio.wav,limpio
ABFA0004-clipping_20_40_percent-0.3516-17824.wav,clipping_20_40_percent
BFFA0118-clipping_20_40_percent-0.3875-15675.wav,clipping_20_40_percent
aage3781-noise_0_5db_SNR-0.24-STRAFFIC.wav,noise_0_5db_SNR
ABFA0004-noise_5_10db_SNR-6.11-CAR.wav,noise_5_10db_SNR
BEFA0061-noise_10_20db_SNR-10.76-PCAFETER.wav,noise_10_20db_SNR
abge3802-noise_5_10db_SNR-9.92-DKITCHEN.wav,noise_5_10db_SNR
BEFA0061-clipping_5_10_percent-0.0594-3701.wav,clipping_5_10_percent
BEFA0061-reverberacion_Lowhight-air_binaural_meeting_1_1_2.wav,reverberacion_Lowhight
AAFA0020-clipping_20_40_percent-0.3252-18436.wav,clipping_20_40_percent
abge3802-noise_0_5db_SNR-1.23-DKITCHEN.wav,noise_0_5db_SNR
BEFA0061-limpio.wav,limpio
BFFA0118-clipping_5_10_percent-0.0528-2134.wav,clipping_5_10_percent
BAFA0145-reverberacion_MediumLow-air_binaural_office_0_1_2.wav,reverberacion_MediumLow
BAFA0145-clipping_5_10_percent-0.0695-4160.wav,clipping_5_10_percent
BBFA0106-reverberacion_MediumLow-air_binaural_office_1_1_1.wav,reverberacion_MediumLow
BDFA0196-clipping_09_5_percent-0.0474-2172.wav,clipping_09_5_percent
ABFA0004-reverberacion_Lowhight-air_binaural_meeting_1_1_2.wav,reverberacion_Lowhight
BDFA0196-noise_10_20db_SNR-11.77-DKITCHEN.wav,noise_10_20db_SNR
BEFA0061-clipping_20_40_percent-0.344-21449.wav,clipping_20_40_percent
BDFA0196-clipping_40_70_percent-0.5236-23973.wav,clipping_40_70_percent
ABFA0004-clipping_40_70_percent-0.4967-25182.wav,clipping_40_70_percent
BBFA0106-clipping_5_10_percent-0.097-5132.wav,clipping_5_10_percent
BBFA0106-noise_10_20db_SNR-18.16-CAR.wav,noise_10_20db_SNR
abge3802-reverberacion_Lowhight-air_binaural_meeting_0_1_4.wav,reverberacion_Lowhight
BCFA0171-reverberacion_Lowhight-air_binaural_meeting_0_1_3.wav,reverberacion_Lowhight
BCFA0171-limpio.wav,limpio
BDFA0196-noise_5_10db_SNR-9.24-CAR.wav,noise_5_10db_SNR
BBFA0106-reverberacion_MediumHight-air_binaural_lecture_0_1_4.wav,reverberacion_MediumHight
